epoch,total,wss,physics,bc_noslip,pressure,inlet,outlet,res_mom_x,res_mom_y,res_mom_z,res_cont,nut_mean,nut_max,mu_ratio_mean,mu_ratio_max,lr,grad_norm_wss,aw_wss,grad_norm_physics,aw_physics,grad_norm_bc_noslip,aw_bc_noslip,grad_norm_pressure,aw_pressure,grad_norm_inlet,aw_inlet,grad_norm_outlet,aw_outlet
14,3141.550048828125,20.584418296813965,250576.375,44.06529998779297,9.428215503692627,6.971421957015991,1.031491681933403,241.62583541870117,169.99848556518555,176.00947952270508,75.12732124328613,0.0012911338999401778,0.1245422214269638,1.0332259833812714,1.132085382938385,9.999952122626232e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,2473.76318359375,19.314329147338867,194587.2421875,38.295204162597656,8.323631048202515,3.538109064102173,0.6769133806228638,212.61443328857422,149.92207717895508,154.35329818725586,71.35947608947754,0.0012451257498469204,0.0905151329934597,1.0345450639724731,1.1345767378807068,9.999945038742202e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,1976.4722900390625,18.09939193725586,151841.5390625,33.59726333618164,7.2367494106292725,2.659581243991852,0.4782359004020691,186.97211074829102,132.1357536315918,136.12206649780273,67.78937339782715,0.0010973041062243283,0.0613733921200037,1.0359606742858887,1.1496576070785522,9.999937466318183e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,1594.9130249023438,16.935572624206543,118931.4296875,29.41216278076172,6.273572683334351,2.741839587688446,0.41480036824941635,165.16862106323242,116.7734146118164,119.78242683410645,64.43608665466309,0.0010637637751642615,0.04378731828182936,1.0374374985694885,1.1856606602668762,9.999929405354921e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,1291.7034301757812,15.912740230560303,94258.71484375,25.753494262695312,5.641718626022339,1.578927457332611,0.3222671188414097,146.4505958557129,104.43623924255371,106.2470874786377,61.52488040924072,0.0010828499216586351,0.07958461716771126,1.0388065874576569,1.1648168563842773,9.999920855853213e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,1078.1376342773438,14.982512474060059,75935.71875,22.642322540283203,5.126278638839722,1.3417757749557495,1.2454625964164734,130.69224548339844,94.12052917480469,94.88851928710938,58.92524433135986,0.0010722213773988187,0.0687306821346283,1.0400988459587097,1.17693030834198,9.999911817813903e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,897.1476745605469,14.14676809310913,61851.7109375,20.170124053955078,4.46935772895813,1.5147878527641296,0.2701331041753292,117.33334159851074,84.74000930786133,85.86956596374512,56.66882038116455,0.0010459586628712714,0.055427463725209236,1.0413380861282349,1.1663193702697754,9.999902291237881e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,755.3657531738281,13.41609001159668,51097.779296875,17.7729434967041,3.9465821981430054,0.9754692316055298,0.37821369525045156,105.93211936950684,76.82896041870117,77.52360153198242,54.73441696166992,0.0010453407594468445,0.046372889541089535,1.0425458550453186,1.1659954190254211,9.99989227612609e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,653.6463012695312,12.757199764251709,43117.80078125,16.01294994354248,3.6243563890457153,0.7363005876541138,0.5735296607017517,97.36518859863281,70.71136474609375,70.95800971984863,52.822622299194336,0.0010611350589897484,0.05391296558082104,1.0437593758106232,1.16397362947464,9.999881772479516e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,556.5458068847656,12.15649700164795,36200.86328125,14.368152618408203,3.1143181324005127,0.6206852197647095,0.11096105352044106,88.32598304748535,64.67184352874756,64.55816078186035,51.06963062286377,0.0010868555691558868,0.07808525860309601,1.0449729263782501,1.1720985770225525,9.999870780299197e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24,483.66156005859375,11.54689884185791,30597.333984375,12.95160961151123,2.795004963874817,0.5554180294275284,0.28814294934272766,80.24601554870605,59.208014488220215,59.105801582336426,49.20271015167236,0.0010852034320123494,0.08497788943350315,1.0463536977767944,1.1983248591423035,9.999859299586219e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,423.16595458984375,11.024070262908936,26343.6552734375,11.625221729278564,2.464119791984558,0.4813011586666107,0.2759189009666443,74.46522331237793,55.05948734283447,54.49597644805908,47.52621078491211,0.0010559243091847748,0.056410579942166805,1.0476018786430359,1.2188121676445007,9.999847330341712e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,375.48423767089844,10.561371326446533,22814.1640625,10.584403991699219,2.3115702867507935,0.5069307237863541,0.2512482888996601,68.38835144042969,51.21660232543945,50.56723594665527,45.91837501525879,0.00106000920641236,0.05197910591959953,1.0488482117652893,1.24232679605484,9.99983487256686e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,337.6150360107422,10.160032749176025,20170.21875,9.604355335235596,2.0432128310203552,0.6936004459857941,0.21015338972210884,63.87646293640137,48.209964752197266,47.49259376525879,44.46586513519287,0.001074454834451899,0.07506590615957975,1.0500340461730957,1.2258456349372864,9.99982192626289e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28,300.5058135986328,9.812338829040527,17897.984375,8.850743770599365,1.8161873817443848,0.43499092757701874,0.04547117371112108,59.960028648376465,45.217020988464355,44.827393531799316,43.13308620452881,0.0010565528355073184,0.06239201873540878,1.0511066615581512,1.2183605432510376,9.999808491431083e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,273.0400848388672,9.486035346984863,15960.89013671875,8.110872268676758,1.7045610547065735,0.4863605797290802,0.06873948499560356,55.91207695007324,42.54996967315674,42.12421131134033,41.90407466888428,0.0010357942373957485,0.03967190906405449,1.0521714687347412,1.221883773803711,9.999794568072761e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,250.93567657470703,9.18998908996582,14330.64599609375,7.567957878112793,1.5669734477996826,0.3733646124601364,0.3116522040218115,52.808753967285156,40.20611763000488,39.99983024597168,40.78592491149902,0.0010481371136847883,0.05640462879091501,1.0531649589538574,1.2144045233726501,9.999780156189303e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,228.67893981933594,8.921055793762207,12995.732421875,6.941431760787964,1.434374451637268,0.44279567152261734,0.13749707024544477,49.93274974822998,38.31971454620361,37.803107261657715,39.81181716918945,0.0010713565279729664,0.06359868589788675,1.0541031658649445,1.2160885334014893,9.999765255782128e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32,208.85528564453125,8.677242755889893,11843.7529296875,6.547240257263184,1.2928487658500671,0.2264350727200508,0.08357614651322365,47.40882587432861,36.44556140899658,36.19424057006836,38.83139419555664,0.0010720191930886358,0.03636631369590759,1.0550586879253387,1.2425196170806885,9.999749866852707e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,194.6640625,8.464008808135986,10918.24169921875,6.031200170516968,1.1817025542259216,0.39803169667720795,0.06686500739306211,45.08550262451172,34.992576599121094,34.71771430969238,37.94924545288086,0.0010514628083910793,0.021495478227734566,1.0559660494327545,1.2272003889083862,9.99973398940256e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,179.90191650390625,8.265374660491943,10003.37841796875,5.680435657501221,1.092044323682785,0.2066112980246544,0.15720999613404274,43.079222679138184,33.31008529663086,33.07222080230713,37.107526779174805,0.0010382960317656398,0.020435617305338383,1.056871473789215,1.2653368711471558,9.999717623433253e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,167.56103515625,8.077691793441772,9220.9912109375,5.298869848251343,1.0203490555286407,0.1211274191737175,0.2630309425294399,40.90541362762451,31.9443097114563,31.655749320983887,36.34721755981445,0.0010530561849009246,0.037994072772562504,1.0577152967453003,1.241506040096283,9.999700768946403e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36,158.49913024902344,7.895888090133667,8542.33056640625,4.985155344009399,0.9670643210411072,0.11082198098301888,0.4310048148036003,39.31585216522217,30.62974739074707,30.42585515975952,35.546542167663574,0.0010864637442864478,0.06590859219431877,1.0586033761501312,1.252369225025177,9.99968342594367e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,145.0960693359375,7.728068828582764,7952.483642578125,4.686504364013672,0.872450202703476,0.13301708549261093,0.06839185021817684,37.607144355773926,29.57139301300049,29.349320888519287,34.8216028213501,0.0010740820143837482,0.06820496916770935,1.0594294667243958,1.2432610988616943,9.999665594426769e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,137.99578094482422,7.5655224323272705,7381.4677734375,4.408610820770264,0.8218748271465302,0.3989211320877075,0.008178117219358683,36.08835506439209,28.349830627441406,28.13550853729248,34.10500431060791,0.0010441615304443985,0.03958222735673189,1.0602957904338837,1.285869538784027,9.999647274397459e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,127.6175537109375,7.405584335327148,6878.02197265625,4.153675198554993,0.7828010618686676,0.1513386182487011,0.03138526645489037,34.48233509063721,27.50441312789917,27.213757038116455,33.415639877319336,0.0010413913696538657,0.03442456107586622,1.0611382126808167,1.2715323567390442,9.999628465857546e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40,128.6869239807129,7.255000591278076,6607.14208984375,3.9999738931655884,0.750610738992691,0.6160370111465454,0.14546392112970352,33.7774543762207,26.97354507446289,26.638622760772705,32.76484727859497,0.0010572679748293012,0.04108836967498064,1.0619312524795532,1.2790157198905945,9.99960916880889e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,114.76868438720703,7.130045652389526,6080.672607421875,3.7505229711532593,0.6876589357852936,0.13242070376873016,0.08861909806728363,32.067190647125244,25.835461616516113,25.369037628173828,32.17390489578247,0.001049194164806977,0.029094746336340904,1.062710553407669,1.3236463069915771,9.999589383253392e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,113.64043045043945,6.991327285766602,5772.220703125,3.5297781229019165,0.8434065878391266,0.22616145014762878,0.2693645656108856,31.3164381980896,25.12675666809082,24.845564365386963,31.529974460601807,0.0010348176001571119,0.023096246644854546,1.0634689331054688,1.2794786095619202,9.999569109193008e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,102.9070053100586,6.86331844329834,5370.62109375,3.329060196876526,0.7070865333080292,0.14327051490545273,0.030359727796167135,29.827123641967773,24.184302806854248,23.913265228271484,30.969854831695557,0.001045101205818355,0.033060391433537006,1.0641776621341705,1.3011716604232788,9.999548346629737e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44,104.84867095947266,6.756648778915405,5086.041015625,3.1502028703689575,0.6869092881679535,0.6887764036655426,0.17331737279891968,28.919739246368408,23.414320468902588,23.249074935913086,30.354893684387207,0.0010663295979611576,0.03856859263032675,1.0649396479129791,1.3414499759674072,9.999527095565628e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,95.85021591186523,6.660168170928955,4903.8056640625,3.0270485877990723,0.5833131670951843,0.3532761260867119,0.027599842753261328,28.34490203857422,23.035749912261963,23.100127696990967,29.824498176574707,0.0010576439963188022,0.035388553980737925,1.0656637251377106,1.3997447490692139,9.999505356002779e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,94.7198371887207,6.5480241775512695,4575.5126953125,2.863740563392639,0.6077136397361755,0.6350438296794891,0.11119630536995828,26.996612548828125,22.176103591918945,22.043367862701416,29.351796627044678,0.001041437964886427,0.028192088939249516,1.0664017498493195,1.3212092518806458,9.999483127943336e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,93.00313949584961,6.450413703918457,4587.834716796875,2.841068983078003,0.49624839425086975,0.6014021188020706,0.1047491803765297,27.4669132232666,22.486681938171387,22.180635452270508,28.940836906433105,0.0010492820292711258,0.03483493812382221,1.0669559836387634,1.3251145482063293,9.99946041138949e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48,81.59626388549805,6.378056287765503,4225.765380859375,2.6772936582565308,0.4913707971572876,0.06521998345851898,0.038196443347260356,25.829253673553467,21.36964464187622,21.152713775634766,28.535583019256592,0.001040492847096175,0.03167448565363884,1.0675868391990662,1.3903578519821167,9.999437206343488e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,84.99968338012695,6.315447092056274,4083.751708984375,2.5481914281845093,0.46085770428180695,0.5001795589923859,0.2514771893620491,25.269196033477783,20.92032480239868,20.998509883880615,28.07253360748291,0.0010527748963795602,0.03413578774780035,1.0681376457214355,1.3307098150253296,9.999413512807617e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50,77.50446701049805,6.237577199935913,3869.543212890625,2.422194004058838,0.4526272714138031,0.2723892070353031,0.0859713964164257,24.21674633026123,20.354833602905273,20.3477783203125,27.707777976989746,0.0010534782777540386,0.03128353785723448,1.0687594711780548,1.313659131526947,9.999389330784216e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,76.89748764038086,6.156531572341919,3749.665283203125,2.3487579822540283,0.4287737011909485,0.39451171085238457,0.12842501886188984,23.973474979400635,19.96065330505371,19.918672561645508,27.343505382537842,0.0010555693879723549,0.038168055936694145,1.0693100690841675,1.2969647645950317,9.999364660275672e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,74.33153533935547,6.083775043487549,3605.5472412109375,2.278489828109741,0.4171181917190552,0.3958384841680527,0.1038181483745575,23.32575273513794,19.607248783111572,19.56710195541382,27.00468683242798,0.0010562144743744284,0.03345965128391981,1.0698829293251038,1.316205620765686,9.99933950128442e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,74.05916595458984,6.022667169570923,3626.364013671875,2.292280435562134,0.4224184602499008,0.2566320486366749,0.18198583275079727,23.85515785217285,19.761305332183838,19.859704971313477,26.680955410003662,0.0010485873790457845,0.031363275833427906,1.070351630449295,1.3109951615333557,9.999313853812943e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,68.79691505432129,5.983262777328491,3455.64111328125,2.176125168800354,0.4094799906015396,0.13877857103943825,0.07736401632428169,23.04488706588745,19.086374282836914,19.240480422973633,26.334686279296875,0.0010378198930993676,0.02870622556656599,1.0707777440547943,1.291699230670929,9.999287717863772e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
55,77.53463745117188,5.910817623138428,3420.6903076171875,2.1750473976135254,0.5826436281204224,0.5339210778474808,0.42610180377960205,22.936975479125977,19.157657623291016,19.373549938201904,25.975825309753418,0.0010360973828937858,0.024213689379394054,1.0714149475097656,1.314797043800354,9.999261093439487e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,68.59148025512695,5.841476917266846,3298.1732177734375,2.0885589122772217,0.48655304312705994,0.28999756276607513,0.08774467557668686,22.38091516494751,18.92495346069336,18.82222318649292,25.725329875946045,0.0010427612578496337,0.0265135420486331,1.0718483328819275,1.3129719495773315,9.999233980542715e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
57,76.4458236694336,5.794964551925659,3345.2886962890625,2.0699830651283264,0.7860253155231476,0.33190395683050156,0.5079303607344627,22.904354095458984,19.101158618927002,19.21656036376953,25.473631858825684,0.001087173295672983,0.0681367265060544,1.072142332792282,1.307427167892456,9.999206379176132e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
58,69.95189666748047,5.7579100131988525,3097.596435546875,1.962384819984436,0.42988984286785126,0.6532179713249207,0.25236558727920055,21.419058322906494,18.05228900909424,17.978707790374756,25.12902307510376,0.0011064762948080897,0.08531399257481098,1.0726141333580017,1.2894140481948853,9.999178289342462e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
59,71.65409469604492,5.715022802352905,3139.2337646484375,1.9978384971618652,1.0260892808437347,0.0842605009675026,0.32253252249211073,22.090811729431152,18.461633682250977,18.62949800491333,24.862692832946777,0.001073827559594065,0.04565585032105446,1.0730702877044678,1.2851186394691467,9.999149711044478e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,66.6854305267334,5.665147066116333,2878.582275390625,1.828401505947113,0.4624481797218323,0.5445500612258911,0.36407266557216644,20.22695016860962,17.475857257843018,17.43391990661621,24.65232563018799,0.0010403968626633286,0.028284814208745956,1.0735576748847961,1.3047992587089539,9.999120644285001e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
61,68.74231719970703,5.629821062088013,2920.1368408203125,1.8866326808929443,0.9725255370140076,0.18590467423200607,0.322073332965374,20.76416540145874,17.786317825317383,17.68626117706299,24.460837364196777,0.0010374127014074475,0.025603807531297207,1.0738545656204224,1.3007595539093018,9.999091089066899e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
62,62.12642478942871,5.599926590919495,2717.69580078125,1.7143021821975708,0.48605044186115265,0.3876000642776489,0.32303576171398163,19.67827844619751,16.778831958770752,16.89655828475952,24.2463116645813,0.0010496674804016948,0.024619498290121555,1.0742049813270569,1.2930763363838196,9.999061045393088e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
63,60.72288131713867,5.5612019300460815,2664.8299560546875,1.6866481304168701,0.6070670485496521,0.15757575631141663,0.37609197199344635,19.364601612091064,16.68233060836792,16.785277366638184,24.067047595977783,0.001066026627086103,0.04363035969436169,1.0745463073253632,1.2891092896461487,9.999030513266536e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
64,58.27508544921875,5.52554452419281,2649.3951416015625,1.6687242984771729,0.388283371925354,0.2873360738158226,0.2572551444172859,19.51971197128296,16.769563674926758,16.713616371154785,23.91299295425415,0.0010606835130602121,0.044280498288571835,1.0747715532779694,1.30854070186615,9.998999492690252e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
65,55.07922172546387,5.50239360332489,2542.3629150390625,1.59749174118042,0.39839009940624237,0.08406588807702065,0.311405286192894,18.860241889953613,16.219741821289062,16.282289028167725,23.712852478027344,0.0010485686943866313,0.03280660789459944,1.075078397989273,1.2970059514045715,9.998967983667302e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
66,54.61718940734863,5.471616506576538,2548.3951416015625,1.5952669382095337,0.3173598498106003,0.1955561377108097,0.23401472507975996,18.956538200378418,16.361488342285156,16.475043296813965,23.522873878479004,0.0010522209922783077,0.02951629925519228,1.0754203498363495,1.286630630493164,9.998935986200793e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,51.11914825439453,5.431665062904358,2474.2034912109375,1.5545373558998108,0.3302033841609955,0.07241515256464481,0.11344204284250736,18.592455863952637,16.114322185516357,16.07974362373352,23.37353277206421,0.00107507492066361,0.034591847099363804,1.0757525265216827,1.3011793494224548,9.998903500293886e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
68,53.34522247314453,5.399009704589844,2397.8306884765625,1.5164077281951904,0.36822889745235443,0.2574478089809418,0.2307630181312561,18.22048330307007,15.761015176773071,15.768939018249512,23.15733575820923,0.001075880485586822,0.03154070395976305,1.0760295391082764,1.2934658527374268,9.998870525949785e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
69,48.66158485412598,5.367101550102234,2382.1973876953125,1.4932693243026733,0.2812740430235863,0.06023764796555042,0.08851251285523176,18.14055824279785,15.804659605026245,15.878437042236328,22.965776443481445,0.0010578394867479801,0.024642005562782288,1.0763850510120392,1.293385088443756,9.998837063171743e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
70,54.48223686218262,5.325145602226257,2381.8515625,1.5165081024169922,0.36875662207603455,0.3519251085817814,0.2727055922150612,18.328895568847656,15.949330806732178,15.83615231513977,22.7879376411438,0.0010542755189817399,0.027756848372519016,1.0766939520835876,1.29910147190094,9.998803111963065e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
71,49.39480018615723,5.298179388046265,2293.87158203125,1.4358497858047485,0.29483529925346375,0.07190827280282974,0.2892485640477389,17.988405227661133,15.397842407226562,15.476465702056885,22.578685760498047,0.0010786053317133337,0.055730562657117844,1.0769866406917572,1.3060870170593262,9.998768672327103e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
72,55.89466094970703,5.264332056045532,2426.57177734375,1.5715157389640808,0.47812049090862274,0.38525500148534775,0.17762070149183273,19.00817346572876,16.210591793060303,16.335861444473267,22.367886066436768,0.0010761659941636026,0.05150684714317322,1.0773921608924866,1.288429319858551,9.998733744267252e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
73,49.562408447265625,5.224751353263855,2212.1595458984375,1.3868682384490967,0.3290637731552124,0.17335220891982317,0.30836261436343193,17.448410511016846,15.328950881958008,15.33096718788147,22.207899570465088,0.0010570510639809072,0.02949040848761797,1.07769575715065,1.2850427031517029,9.998698327786962e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
74,51.31706619262695,5.187530994415283,2207.4678955078125,1.3951395153999329,0.5120741426944733,0.2603325769305229,0.21398358838632703,17.592483520507812,15.345084428787231,15.289772510528564,22.052310943603516,0.0010615723731461912,0.03065029066056013,1.0779351592063904,1.298549473285675,9.998662422889729e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
75,48.37328910827637,5.155896425247192,2066.7996215820312,1.2903815507888794,0.4079793095588684,0.314415343105793,0.21821900457143784,16.62221598625183,14.674370765686035,14.590851545333862,21.848062992095947,0.0010790079250000417,0.04763641208410263,1.0783977508544922,1.3030656576156616,9.998626029579096e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
76,45.5321159362793,5.130156874656677,2057.5701904296875,1.2713940143585205,0.37998196482658386,0.1779276542365551,0.12937271548435092,16.6775324344635,14.6632661819458,14.691582202911377,21.655327320098877,0.001070055935997516,0.04106353595852852,1.0787144601345062,1.3019816875457764,9.998589147858653e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
77,45.66994667053223,5.100180268287659,2036.9373779296875,1.2792441844940186,0.3254978209733963,0.26166655868291855,0.1296743182465434,16.6790988445282,14.659514904022217,14.47534465789795,21.48746967315674,0.0010615923383738846,0.033766020089387894,1.0790350139141083,1.3267331719398499,9.998551777732042e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
